id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,lat,lon,location
"11763009","JC355040","2019-07-19T02:00:00.000","079XX S WABASH AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0623","006","6","44","03","1178086","1852482","2019","2019-07-26T16:10:46.000","41.750523732","-87.622979997","
,  
(41.750523732, -87.622979997)"
"11763673","JC355518","2019-07-19T12:20:00.000","075XX S STONY ISLAND AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","PARKING LOT/GARAGE(NON.RESID.)","false","false","0411","004","8","43","03","1188116","1855487","2019","2019-07-26T16:10:46.000","41.758536614","-87.586130225","
,  
(41.758536614, -87.586130225)"
"11921181","JC546264","2019-12-14T02:49:00.000","076XX S HALSTED ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","GAS STATION","false","false","0621","006","17","71","03","1172288","1854297","2019","2019-12-21T15:48:01.000","41.755633717","-87.644173224","
,  
(41.755633717, -87.644173224)"
"12250538","JD465645","2020-12-21T17:30:00.000","071XX W 63RD ST","0325","ROBBERY","VEHICULAR HIJACKING","PARKING LOT / GARAGE (NON RESIDENTIAL)","true","false","0812","008","23","64","03","1129672","1861896","2020","2021-01-07T15:49:33.000","41.77731755","-87.800180964","
,  
(41.77731755, -87.800180964)"
"11723257","JC307121","2019-06-15T03:36:00.000","035XX S RHODES AVE","0325","ROBBERY","VEHICULAR HIJACKING","PARKING LOT/GARAGE(NON.RESID.)","false","false","0212","002","4","35","03","1180162","1881716","2019","2019-07-27T16:05:02.000","41.830697249","-87.614476891","
,  
(41.830697249, -87.614476891)"
"11765182","JC357745","2019-07-20T23:30:00.000","022XX N SAWYER AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1413","014","32","22","03","1154142","1914737","2019","2019-07-27T16:14:02.000","41.92186814","-87.709064525","
,  
(41.92186814, -87.709064525)"
"11794818","JC393106","2019-08-15T02:30:00.000","039XX W MONROE ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1122","011","28","26","03","1150070","1899369","2019","2019-08-22T15:52:52.000","41.879777172","-87.724427063","
,  
(41.879777172, -87.724427063)"
"11765163","JC357790","2019-07-21T00:35:00.000","038XX S LAKE PARK AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","VEHICLE - OTHER RIDE SHARE SERVICE (E.G., UBER, LYFT)","true","false","0212","002","4","36","03","1182892","1880021","2019","2019-12-09T15:52:58.000","41.825982929","-87.604513286","
,  
(41.825982929, -87.604513286)"
"11765288","JC357949","2019-07-21T04:00:00.000","016XX E 95TH ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","PARKING LOT/GARAGE(NON.RESID.)","false","false","0431","004","7","51","03","1188674","1842304","2019","2019-07-28T16:14:03.000","41.722347855","-87.584505639","
,  
(41.722347855, -87.584505639)"
"11765658","JC358242","2019-07-21T11:00:00.000","044XX S LAWLER AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0814","008","22","56","03","1143436","1874732","2019","2019-07-28T16:14:03.000","41.812296389","-87.749401573","
,  
(41.812296389, -87.749401573)"
"12043507","JD224085","2020-05-04T14:45:00.000","0000X E 23RD ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0131","001","3","33","03","1176880","1889116","2020","2020-05-11T15:47:41.000","41.851078138","-87.626295077","
,  
(41.851078138, -87.626295077)"
"12868559","JF445718","2022-10-23T03:45:00.000","032XX W CORTEZ ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1121","011","26","23","03","1154507","1906816","2022","2022-10-30T16:49:06.000","41.900124926","-87.707935618","
,  
(41.900124926, -87.707935618)"
"11922045","JC547354","2019-12-15T00:24:00.000","039XX W LEXINGTON ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1132","011","24","26","03","1150232","1896408","2019","2019-12-22T15:49:01.000","41.8716487","-87.723909415","
,  
(41.8716487, -87.723909415)"
"11922684","JC548118","2019-12-15T18:10:00.000","016XX S RIDGEWAY AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","ALLEY","false","false","1014","010","24","29","03","1151638","1891482","2019","2019-12-22T15:49:01.000","41.858103682","-87.718876838","
,  
(41.858103682, -87.718876838)"
"11767478","JC360474","2019-07-22T23:15:00.000","013XX S WABASH AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","ALLEY","false","false","0131","001","3","33","03","1176976","1894313","2019","2019-07-29T16:23:20.000","41.865336883","-87.625785555","
,  
(41.865336883, -87.625785555)"
"11759848","JC351136","2019-07-16T11:51:00.000","014XX E 71ST PL","0325","ROBBERY","VEHICULAR HIJACKING","STREET","true","false","0324","003","8","43","03","1186961","1857873","2019","2019-08-23T15:57:55.000","41.765111467","-87.590287615","
,  
(41.765111467, -87.590287615)"
"11706894","JC286994","2019-05-31T21:16:00.000","044XX W ADAMS ST","0325","ROBBERY","VEHICULAR HIJACKING","SIDEWALK","true","false","1113","011","28","26","03","1146830","1898644","2019","2019-08-06T16:08:18.000","41.877850151","-87.736342529","
,  
(41.877850151, -87.736342529)"
"11768334","JC361483","2019-07-23T17:11:00.000","052XX S INDIANA AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0231","002","3","40","03","1178485","1870452","2019","2019-07-30T16:30:04.000","41.799826227","-87.62097242","
,  
(41.799826227, -87.62097242)"
"11796682","JC395024","2019-08-16T14:40:00.000","003XX S LOTUS AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1522","015","29","25","03","1139947","1897655","2019","2019-08-23T16:06:28.000","41.875264803","-87.761639727","
,  
(41.875264803, -87.761639727)"
"12250109","JD464988","2020-12-21T04:00:00.000","019XX S TRUMBULL AVE","0325","ROBBERY","VEHICULAR HIJACKING","SIDEWALK","false","false","1024","010","24","29","03","1153728","1890315","2020","2020-12-28T15:51:07.000","41.854859999","-87.711236228","
,  
(41.854859999, -87.711236228)"
"12147878","JD346437","2020-08-26T21:45:00.000","0000X N LAVERGNE AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1533","015","28","25","03","1143049","1899797","2020","2020-09-02T15:54:18.000","41.881085455","-87.750196825","
,  
(41.881085455, -87.750196825)"
"12251394","JD465625","2020-12-21T17:30:00.000","076XX S MORGAN ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0612","006","17","71","03","1170969","1854123","2020","2020-12-28T15:51:07.000","41.755185131","-87.649012103","
,  
(41.755185131, -87.649012103)"
"12043826","JD224470","2020-05-05T01:15:00.000","011XX W 54TH ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0934","009","20","61","03","1169817","1868995","2020","2020-05-12T15:48:30.000","41.796020783","-87.652802579","
,  
(41.796020783, -87.652802579)"
"11768123","JC356614","2019-07-20T02:00:00.000","004XX E 47TH ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0221","002","3","38","03","1179891","1873952","2019","2019-07-31T16:03:38.000","41.809398439","-87.615709106","
,  
(41.809398439, -87.615709106)"
"11769866","JC363381","2019-07-24T22:55:00.000","032XX N KILBOURN AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","SIDEWALK","false","false","1731","017","30","16","03","1145810","1921129","2019","2019-07-31T16:13:43.000","41.93957075","-87.739516201","
,  
(41.93957075, -87.739516201)"
"11923004","JC548470","2019-12-16T01:45:00.000","007XX W 120TH ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0523","005","34","53","03","1173298","1825286","2019","2019-12-23T15:56:38.000","41.676001101","-87.641326349","
,  
(41.676001101, -87.641326349)"
"10946180","JA265500","2017-05-16T01:40:00.000","022XX S WABASH AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","SIDEWALK","false","false","0131","001","3","33","03","1177095","1889590","2017","2019-08-01T16:12:09.000","41.852373967","-87.625491648","
,  
(41.852373967, -87.625491648)"
"11923550","JC549116","2019-12-16T14:30:00.000","012XX S SAWYER AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1022","010","24","29","03","1154893","1894188","2019","2019-12-23T15:56:38.000","41.8654647","-87.706856419","
,  
(41.8654647, -87.706856419)"
"11770683","JC364196","2019-07-25T15:30:00.000","075XX S CRANDON AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0414","004","7","43","03","1192845","1855417","2019","2019-08-01T16:18:50.000","41.758230507","-87.568801396","
,  
(41.758230507, -87.568801396)"
"12147461","JD345892","2020-08-26T13:35:00.000","041XX S BERKELEY AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0214","002","4","36","03","1183803","1877504","2020","2020-09-02T15:54:18.000","41.819054852","-87.601249759","
,  
(41.819054852, -87.601249759)"
"12043838","JD224487","2020-05-05T02:45:00.000","071XX S RACINE AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0734","007","6","67","03","1169550","1857626","2020","2020-05-12T15:48:30.000","41.764828675","-87.654110993","
,  
(41.764828675, -87.654110993)"
"11797902","JC396937","2019-08-17T23:05:00.000","081XX S LUELLA AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0414","004","8","46","03","1192605","1851349","2019","2019-08-24T16:06:10.000","41.747073428","-87.569813263","
,  
(41.747073428, -87.569813263)"
"11797704","JC396652","2019-08-17T01:19:00.000","069XX S TALMAN AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0831","008","17","66","03","1159907","1858492","2019","2019-08-24T16:06:10.000","41.767408624","-87.689431708","
,  
(41.767408624, -87.689431708)"
"12147666","JD346068","2020-08-26T16:18:00.000","071XX S UNIVERSITY AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0324","003","5","69","03","1185118","1857845","2020","2020-09-02T15:54:18.000","41.765078122","-87.597043548","
,  
(41.765078122, -87.597043548)"
"12250070","JD464976","2020-12-21T03:15:00.000","040XX S WABASH AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0213","002","3","38","03","1177384","1878263","2020","2020-12-28T15:51:07.000","41.821285274","-87.624773887","
,  
(41.821285274, -87.624773887)"
"11797086","JC395815","2019-08-17T02:37:00.000","085XX S COTTAGE GROVE AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","PARKING LOT/GARAGE(NON.RESID.)","true","false","0632","006","6","44","03","1183055","1848441","2019","2019-09-02T15:57:18.000","41.739320771","-87.604896792","
,  
(41.739320771, -87.604896792)"
"11771066","JC364821","2019-07-26T00:15:00.000","003XX S KARLOV AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","true","false","1132","011","28","26","03","1149118","1897933","2019","2019-08-24T15:56:59.000","41.875855107","-87.727959897","
,  
(41.875855107, -87.727959897)"
"12147958","JD345726","2020-08-26T02:00:00.000","077XX S SOUTH SHORE DR","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0421","004","7","43","03","1197240","1854764","2020","2020-09-02T15:54:18.000","41.756330319","-87.552716204","
,  
(41.756330319, -87.552716204)"
"11156953","JA521948","2017-11-22T16:48:00.000","009XX N PULASKI RD","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","GAS STATION","false","false","1112","011","37","23","03","1149554","1905881","2017","2019-12-24T15:44:01.000","41.89765683","-87.726152565","
,  
(41.89765683, -87.726152565)"
"11184087","JA557897","2017-12-21T11:00:00.000","003XX S KILPATRICK AVE","0325","ROBBERY","VEHICULAR HIJACKING","SIDEWALK","false","false","1131","011","28","25","03","1145110","1898051","2017","2019-12-24T15:44:01.000","41.876255543","-87.742672996","
,  
(41.876255543, -87.742672996)"
"11210930","JB125578","2018-01-22T16:36:00.000","027XX N LAKEWOOD AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1932","019","43","7","03","1167167","1918348","2018","2019-12-24T15:44:01.000","41.931506756","-87.661103163","
,  
(41.931506756, -87.661103163)"
"11579814","JC132938","2019-01-28T19:14:00.000","026XX W WABANSIA AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","true","false","1421","014","1","24","03","1158312","1911200","2019","2020-01-03T15:56:42.000","41.912078017","-87.693839661","
,  
(41.912078017, -87.693839661)"
"11772624","JC366546","2019-07-27T08:32:00.000","014XX W THOMAS ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1213","012","2","24","03","1166381","1907435","2019","2019-08-03T16:10:00.000","41.901577695","-87.664304411","
,  
(41.901577695, -87.664304411)"
"11772977","JC367074","2019-07-27T15:45:00.000","060XX S HALSTED ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","SIDEWALK","false","false","0711","007","16","68","03","1172001","1864933","2019","2019-08-03T16:10:00.000","41.784826483","-87.644913015","
,  
(41.784826483, -87.644913015)"
"11773434","JC367540","2019-07-27T22:44:00.000","007XX S MAY ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","true","false","1232","012","25","28","03","1168905","1896781","2019","2019-08-23T15:57:55.000","41.872287985","-87.655342713","
,  
(41.872287985, -87.655342713)"
"12250763","JD465785","2020-12-21T20:18:00.000","017XX W WRIGHTWOOD AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1931","019","32","7","03","1164089","1917310","2020","2020-12-28T15:51:07.000","41.928724089","-87.672443654","
,  
(41.928724089, -87.672443654)"
"11798344","JC397247","2019-08-18T09:00:00.000","045XX W JACKSON BLVD","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1113","011","28","26","03","1146319","1898306","2019","2019-08-25T16:16:29.000","41.876932377","-87.738227419","
,  
(41.876932377, -87.738227419)"
"11773474","JC367758","2019-07-28T03:18:00.000","028XX N SPRINGFIELD AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","2523","025","30","21","03","1149897","1918649","2019","2019-08-25T16:07:09.000","41.932686752","-87.724559881","
,  
(41.932686752, -87.724559881)"
"11774437","JC368612","2019-07-28T18:45:00.000","021XX S PULASKI RD","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","true","false","1012","010","24","29","03","1150038","1889675","2019","2019-08-23T15:57:55.000","41.853176323","-87.724796887","
,  
(41.853176323, -87.724796887)"
"11774528","JC368882","2019-07-28T23:05:00.000","048XX S ELLIS AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0222","002","4","39","03","1183733","1873063","2019","2019-08-04T16:06:55.000","41.806870057","-87.601645252","
,  
(41.806870057, -87.601645252)"
"12045331","JD226100","2020-05-06T22:38:00.000","043XX W THOMAS ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1111","011","37","23","03","1147343","1906980","2020","2020-05-13T15:49:46.000","41.900715254","-87.734245205","
,  
(41.900715254, -87.734245205)"
"12045325","JD226116","2020-05-06T23:25:00.000","010XX N KEDVALE AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1111","011","37","23","03","1148529","1906555","2020","2020-05-13T15:49:46.000","41.8995262","-87.729899894","
,  
(41.8995262, -87.729899894)"
"11105640","JA454556","2017-10-01T21:31:00.000","004XX S KOSTNER AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","GAS STATION","true","false","1131","011","28","26","03","1147128","1897560","2017","2019-12-25T15:51:28.000","41.874869834","-87.73527607","
,  
(41.874869834, -87.73527607)"
"11133652","JA491081","2017-10-29T19:30:00.000","027XX S INDIANA AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","PARKING LOT/GARAGE(NON.RESID.)","false","false","0133","001","4","35","03","1178044","1886556","2017","2019-12-25T15:51:28.000","41.844026941","-87.622100808","
,  
(41.844026941, -87.622100808)"
"12044571","JD225284","2020-05-06T00:00:00.000","039XX W WEST END AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","PARKING LOT / GARAGE (NON RESIDENTIAL)","false","false","1122","011","28","26","03","1150149","1900527","2020","2020-05-13T15:49:46.000","41.882953313","-87.7241068","
,  
(41.882953313, -87.7241068)"
"12045926","JD226077","2020-05-06T21:28:00.000","079XX S ASHLAND AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","GAS STATION","false","false","0611","006","21","71","03","1167052","1852152","2020","2020-05-13T15:49:46.000","41.749861035","-87.663423113","
,  
(41.749861035, -87.663423113)"
"12045319","JD226097","2020-05-06T21:50:00.000","011XX N KOSTNER AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1111","011","37","23","03","1146837","1907061","2020","2020-05-13T15:49:46.000","41.900947208","-87.736101722","
,  
(41.900947208, -87.736101722)"
"12044570","JD225323","2020-05-06T02:40:00.000","060XX S VERNON AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0313","003","20","42","03","1180307","1865162","2020","2020-05-13T15:49:46.000","41.785268355","-87.614452924","
,  
(41.785268355, -87.614452924)"
"11925827","JC551988","2019-12-18T19:20:00.000","037XX W 19TH ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","1014","010","24","29","03","1151583","1890369","2019","2019-12-25T15:53:41.000","41.855050557","-87.719107949","
,  
(41.855050557, -87.719107949)"
"11774705","JC369072","2019-07-29T05:24:00.000","023XX W MC LEAN AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1432","014","32","22","03","1160532","1913508","2019","2019-08-05T16:19:09.000","41.918365628","-87.685619975","
,  
(41.918365628, -87.685619975)"
"11774672","JC369051","2019-07-29T02:15:00.000","132XX S DR MARTIN LUTHER KING JR DR","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","PARKING LOT/GARAGE(NON.RESID.)","false","false","0533","005","9","54","03","1181056","1817773","2019","2019-08-25T16:07:09.000","41.655209808","-87.613160232","
,  
(41.655209808, -87.613160232)"
"11923061","JC538784","2019-12-07T23:47:00.000","063XX W BELMONT AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","true","false","1633","016","36","17","03","1133659","1920601","2019","2020-01-08T15:47:27.000","41.938344146","-87.784187823","
,  
(41.938344146, -87.784187823)"
"11925801","JC551962","2019-12-18T18:43:00.000","053XX W JACKSON BLVD","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1522","015","29","25","03","1140917","1898155","2019","2019-12-25T15:53:41.000","41.876619083","-87.758065916","
,  
(41.876619083, -87.758065916)"
"11776421","JC371322","2019-07-30T13:00:00.000","087XX S WALLACE ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","2223","022","21","71","03","1173831","1846975","2019","2019-08-06T16:17:28.000","41.735507153","-87.638735124","
,  
(41.735507153, -87.638735124)"
"11777087","JC371940","2019-07-30T23:35:00.000","004XX S DEARBORN ST","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0113","001","4","32","03","1175998","1898369","2019","2019-08-06T16:17:28.000","41.876488864","-87.629253657","
,  
(41.876488864, -87.629253657)"
"11800839","JC400257","2019-08-19T23:30:00.000","075XX S DAMEN AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0611","006","18","67","03","1164330","1854720","2019","2019-08-26T16:17:18.000","41.756965722","-87.67332553","
,  
(41.756965722, -87.67332553)"
"12346828","JE207142","2021-04-22T19:43:00.000","013XX W WOLFRAM ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1932","019","32","6","03","1166786","1919037","2021","2021-04-29T16:51:45.000","41.933405597","-87.662483455","
,  
(41.933405597, -87.662483455)"
"12346567","JE206918","2021-04-22T12:00:00.000","030XX W ROOSEVELT RD","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1022","010","24","29","03","1156119","1894552","2021","2021-04-29T16:51:45.000","41.866438916","-87.70234588","
,  
(41.866438916, -87.70234588)"
"11777070","JC371985","2019-07-31T00:30:00.000","009XX E 50TH ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0222","002","4","39","03","1183314","1872055","2019","2019-08-07T16:07:50.000","41.804113804","-87.603213397","
,  
(41.804113804, -87.603213397)"
"11157025","JA522123","2017-11-22T19:20:00.000","029XX S INDIANA AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0133","001","3","35","03","1178093","1885435","2017","2020-09-03T15:47:15.000","41.840949723","-87.621955063","
,  
(41.840949723, -87.621955063)"
"11777009","JC370345","2019-07-28T20:00:00.000","026XX N SPRINGFIELD AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","2524","025","31","22","03","1149936","1917285","2019","2019-08-07T15:58:37.000","41.928943059","-87.724452156","
,  
(41.928943059, -87.724452156)"
"11777673","JC372590","2019-07-31T14:17:00.000","108XX S PRAIRIE AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0513","005","9","49","03","1179845","1832910","2019","2019-08-07T16:07:50.000","41.696775669","-87.617130943","
,  
(41.696775669, -87.617130943)"
"12148586","JD347118","2020-08-27T14:27:00.000","020XX W HARRISON ST","0325","ROBBERY","VEHICULAR HIJACKING","SIDEWALK","false","false","1225","012","27","28","03","1162881","1897368","2020","2020-09-03T15:49:17.000","41.874027204","-87.677442911","
,  
(41.874027204, -87.677442911)"
"12148945","JD347626","2020-08-27T23:00:00.000","031XX W 15TH ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1022","010","24","29","03","1155573","1892682","2020","2020-09-03T15:49:17.000","41.861318429","-87.704400601","
,  
(41.861318429, -87.704400601)"
"10879277","JA188657","2017-03-16T04:05:00.000","034XX W CULLOM AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1723","017","35","16","03","1152866","1928372","2017","2019-08-27T16:02:53.000","41.959309009","-87.713390612","
,  
(41.959309009, -87.713390612)"
"11145835","JA507177","2017-11-10T21:21:00.000","024XX W LEXINGTON ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1135","011","28","28","03","1160259","1896632","2017","2019-12-26T15:45:16.000","41.872062127","-87.687090019","
,  
(41.872062127, -87.687090019)"
"11164703","JA531872","2017-12-01T04:10:00.000","037XX W BERTEAU AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1723","017","35","16","03","1150889","1927660","2017","2019-12-26T15:45:16.000","41.957394249","-87.720677668","
,  
(41.957394249, -87.720677668)"
"11779393","JC374611","2019-08-01T22:00:00.000","058XX S HONORE ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0715","007","15","67","03","1165012","1866140","2019","2019-08-08T16:13:13.000","41.78828934","-87.670503547","
,  
(41.78828934, -87.670503547)"
"11780069","JC374306","2019-08-01T17:05:00.000","037XX S HONORE ST","0325","ROBBERY","VEHICULAR HIJACKING","VEHICLE NON-COMMERCIAL","true","false","0912","009","12","59","03","1164632","1879998","2019","2019-08-12T16:08:26.000","41.82632535","-87.671505581","
,  
(41.82632535, -87.671505581)"
"11930082","JC552472","2019-12-19T10:00:00.000","016XX W 81ST ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0611","006","21","71","03","1166625","1850994","2019","2019-12-26T15:47:24.000","41.746692431","-87.665020786","
,  
(41.746692431, -87.665020786)"
"12868639","JF445556","2022-10-23T07:00:00.000","007XX E OAKWOOD BLVD","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0214","002","4","38","03","1181936","1878827","2022","2022-10-30T16:49:06.000","41.822728708","-87.608057569","
,  
(41.822728708, -87.608057569)"
"11780126","JC375612","2019-08-02T16:30:00.000","050XX W MONROE ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1533","015","28","25","03","1142890","1899193","2019","2019-08-09T16:18:38.000","41.879430968","-87.750795724","
,  
(41.879430968, -87.750795724)"
"11781276","JC375458","2019-08-02T14:50:00.000","054XX S CORNELL AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0234","002","5","41","03","1188172","1869776","2019","2019-08-09T16:18:38.000","41.797745447","-87.585469563","
,  
(41.797745447, -87.585469563)"
"11779595","JC374957","2019-08-02T08:32:00.000","063XX S PAULINA ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0725","007","15","67","03","1166084","1862685","2019","2019-08-09T16:18:38.000","41.778785639","-87.666671143","
,  
(41.778785639, -87.666671143)"
"12149080","JD347488","2020-08-27T19:45:00.000","088XX S HALSTED ST","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","ALLEY","false","false","2223","022","21","71","03","1172521","1846336","2020","2020-09-03T15:49:17.000","41.733782562","-87.643553207","
,  
(41.733782562, -87.643553207)"
"12148623","JD346603","2020-08-27T05:00:00.000","082XX S MACKINAW AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0424","004","7","46","03","1199911","1850813","2020","2020-09-03T15:49:17.000","41.745421591","-87.543060765","
,  
(41.745421591, -87.543060765)"
"12148077","JD346605","2020-08-27T05:40:00.000","084XX S RHODES AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0632","006","6","44","03","1181270","1849106","2020","2020-09-03T15:49:17.000","41.741186882","-87.611416226","
,  
(41.741186882, -87.611416226)"
"12148656","JD347394","2020-08-27T18:25:00.000","049XX S BLACKSTONE AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0222","002","4","39","03","1186759","1872550","2020","2020-09-03T15:49:17.000","41.805391121","-87.590563273","
,  
(41.805391121, -87.590563273)"
"12148028","JD346507","2020-08-27T00:00:00.000","007XX N TRUMBULL AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1121","011","27","23","03","1153249","1904619","2020","2020-09-03T15:49:17.000","41.894121219","-87.712614696","
,  
(41.894121219, -87.712614696)"
"11926974","JC553436","2019-12-20T01:20:00.000","050XX W JACKSON BLVD","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1533","015","28","25","03","1143016","1898205","2019","2019-12-27T15:47:52.000","41.876717425","-87.750357708","
,  
(41.876717425, -87.750357708)"
"12346291","JE206556","2021-04-22T10:50:00.000","015XX S ST LOUIS AVE","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","1021","010","24","29","03","1153288","1892185","2021","2021-04-29T16:51:45.000","41.860000231","-87.712801624","
,  
(41.860000231, -87.712801624)"
"11783915","JC379825","2019-08-04T23:00:00.000","095XX S DR MARTIN LUTHER KING JR DR","0326","ROBBERY","AGGRAVATED VEHICULAR HIJACKING","STREET","false","false","0511","005","9","49","03","1180589","1841904","2019","2019-08-11T16:09:37.000","41.721439376","-87.614131833","
,  
(41.721439376, -87.614131833)"
"11781859","JC377651","2019-08-04T03:27:00.000","074XX S RHODES AVE","0325","ROBBERY","VEHICULAR HIJACKING","STREET","false","false","0323","003","6","69","03","1181195","1855748","2019","2019-08-11T16:09:37.000","41.759414986","-87.611486851","
,  
(41.759414986, -87.611486851)"
